year,player_name,team_x,base_price_lakh,final_price_lakh,role,nationality,status,source,matches_played,team_y,bat_innings,runs,balls_faced,fours,sixes,bat_dots,dismissals,highest_score,not_outs,fifties,hundreds,batting_avg,batting_sr,bowl_innings,overs,balls_bowled,runs_conceded,wickets,bowl_dots,wides,no_balls,fours_conceded,sixes_conceded,bowling_avg,economy,bowling_sr,four_wickets,five_wickets,best_figures,catches,run_outs,stumpings,season,player,batting_war,bowling_war,total_war,inflation_factor,price_2024_lakh,base_price_2024_lakh,price_2024_cr,price_nominal_cr
2008,Dinesh Karthik,DC,,100.0,Wicket-Keeper,Indian,SOLD,manual_2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7762803234501345,277.6280323450135,,2.776280323450135,1.0
2008,Ramesh Powar,PBKS,,100.0,Bowler,Indian,SOLD,manual_2008,1.0,Kings XI Punjab,1.0,28.0,21.0,4.0,1.0,10.0,0.0,28.0,1.0,0.0,0.0,28.0,133.33333333333331,5.0,12.0,72.0,93.0,3.0,30.0,5.0,0.0,8.0,4.0,31.0,7.75,24.0,0.0,0.0,2/23,2.0,0.0,0.0,2008.0,RR Powar,0.99640503875969,2.389476469630356,3.385881508390046,2.7762803234501345,277.6280323450135,,2.776280323450135,1.0
2008,Scott Styris,DCH,,100.0,All-Rounder,Overseas,SOLD,manual_2008,8.0,Deccan Chargers,8.0,112.0,124.0,9.0,2.0,52.0,6.0,36.0,2.0,0.0,0.0,18.666666666666668,90.32258064516128,8.0,27.0,162.0,201.0,3.0,61.0,5.0,0.0,10.0,11.0,67.0,7.444444444444445,54.0,0.0,0.0,1/24,1.0,1.0,0.0,2008.0,SB Styris,-0.7831321520856402,5.270033382185314,4.486901230099674,2.7762803234501345,277.6280323450135,,2.776280323450135,1.0
2008,Wasim Jaffer,RCB,,100.0,Batsman,Indian,SOLD,manual_2008,6.0,Royal Challengers Bangalore,6.0,115.0,110.0,12.0,3.0,52.0,6.0,50.0,0.0,1.0,0.0,19.166666666666668,104.54545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,0.0,2008.0,W Jaffer,1.2609311554078992,0.0,1.2609311554078992,2.7762803234501345,277.6280323450135,,2.776280323450135,1.0
2008,Parthiv Patel,CSK,,80.0,Wicket-Keeper,Indian,SOLD,manual_2008,13.0,Chennai Super Kings,13.0,302.0,315.0,42.0,3.0,166.0,11.0,54.0,2.0,2.0,0.0,27.454545454545453,95.87301587301587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,3.0,0.0,2008.0,PA Patel,0.1960755813953483,0.0,0.1960755813953483,2.7762803234501345,222.10242587601076,,2.2210242587601075,0.8
2008,Cameron White,RCB,,75.0,All-Rounder,Overseas,SOLD,manual_2008,8.0,Royal Challengers Bangalore,8.0,114.0,105.0,8.0,4.0,40.0,7.0,31.0,1.0,0.0,0.0,16.285714285714285,108.57142857142856,1.0,1.0,6.0,24.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,24.0,0.0,0.0,0.0,0/24,3.0,2.0,0.0,2008.0,CL White,1.7320251937984494,-1.7259566845790586,0.0060685092193908,2.7762803234501345,208.22102425876008,,2.082210242587601,0.75
2008,Herschelle Gibbs,DCH,,75.0,Batsman,Overseas,SOLD,manual_2008,9.0,Deccan Chargers,9.0,167.0,159.0,17.0,8.0,90.0,9.0,47.0,0.0,0.0,0.0,18.555555555555557,105.0314465408805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,0.0,2008.0,HH Gibbs,1.9192095791805104,0.0,1.9192095791805104,2.7762803234501345,208.22102425876008,,2.082210242587601,0.75
2008,James Hopes,PBKS,,75.0,All-Rounder,Overseas,SOLD,manual_2008,11.0,Kings XI Punjab,11.0,221.0,152.0,27.0,8.0,61.0,11.0,71.0,0.0,2.0,0.0,20.09090909090909,145.39473684210526,11.0,28.0,168.0,285.0,7.0,52.0,3.0,0.0,22.0,17.0,40.714285714285715,10.178571428571429,24.0,0.0,0.0,2/31,2.0,0.0,0.0,2008.0,JR Hopes,9.50374123292728,-4.501941866145575,5.001799366781704,2.7762803234501345,208.22102425876008,,2.082210242587601,0.75
2008,Mark Boucher,RCB,,75.0,Wicket-Keeper,Overseas,SOLD,manual_2008,10.0,Royal Challengers Bangalore,10.0,225.0,181.0,24.0,6.0,68.0,7.0,50.0,3.0,1.0,0.0,32.142857142857146,124.30939226519338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,1.0,2008.0,MV Boucher,6.546395810262087,0.0,6.546395810262087,2.7762803234501345,208.22102425876008,,2.082210242587601,0.75
2008,Simon Katich,DCH,,75.0,Batsman,Overseas,SOLD,manual_2008,2.0,Kings XI Punjab,2.0,96.0,72.0,11.0,2.0,29.0,1.0,75.0,1.0,1.0,0.0,96.0,133.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2008.0,SM Katich,3.4162458471760786,0.0,3.4162458471760786,2.7762803234501345,208.22102425876008,,2.082210242587601,0.75
2008,David Hussey,KKR,,62.5,All-Rounder,Overseas,SOLD,manual_2008,13.0,Kolkata Knight Riders,13.0,319.0,267.0,19.0,17.0,109.0,11.0,71.0,2.0,2.0,0.0,29.0,119.4756554307116,5.0,13.0,78.0,134.0,2.0,24.0,1.0,0.0,8.0,9.0,67.0,10.307692307692308,39.0,0.0,0.0,1/35,5.0,1.0,0.0,2008.0,DJ Hussey,8.043578349944628,-2.371511154535092,5.672067195409536,2.7762803234501345,173.5175202156334,,1.735175202156334,0.625
2008,Shane Watson,RR,,62.5,All-Rounder,Overseas,SOLD,manual_2008,15.0,Rajasthan Royals,15.0,472.0,322.0,47.0,19.0,114.0,10.0,76.0,5.0,4.0,0.0,47.2,146.58385093167703,15.0,54.1,325.0,395.0,17.0,158.0,14.0,5.0,53.0,6.0,23.235294117647054,7.292307692307693,19.11764705882353,0.0,0.0,3/10,1.0,2.0,0.0,2008.0,SR Watson,20.611543927648576,13.235128643543405,33.84667257119198,2.7762803234501345,173.5175202156334,,1.735175202156334,0.625
2008,Shaun Marsh,PBKS,,60.0,Batsman,Overseas,SOLD,manual_2008,11.0,Kings XI Punjab,11.0,616.0,452.0,59.0,26.0,171.0,9.0,115.0,2.0,5.0,1.0,68.44444444444444,136.28318584070794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,0.0,2008.0,SE Marsh,23.11309892949428,0.0,23.11309892949428,2.7762803234501345,166.57681940700806,,1.6657681940700806,0.6
2008,Dale Steyn,RCB,,57.5,Bowler,Overseas,SOLD,manual_2008,2.0,Royal Challengers Bangalore,2.0,2.0,5.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,40.0,10.0,38.0,228.0,265.0,10.0,116.0,17.0,2.0,29.0,5.0,26.5,6.973684210526316,22.8,0.0,0.0,3/28,4.0,1.0,0.0,2008.0,DW Steyn,-0.3460940383905501,11.8305284155675,11.48443437717695,2.7762803234501345,159.63611859838272,,1.5963611859838271,0.575
2008,Misbah-ul-Haq,RCB,,50.0,Batsman,Overseas,SOLD,manual_2008,8.0,Royal Challengers Bangalore,8.0,117.0,82.0,10.0,6.0,31.0,7.0,47.0,1.0,0.0,0.0,16.714285714285715,142.6829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2008.0,Misbah-ul-Haq,4.84905777039498,0.0,4.84905777039498,2.7762803234501345,138.81401617250674,,1.3881401617250675,0.5
2008,Ross Taylor,RCB,,50.0,Batsman,Overseas,SOLD,manual_2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7762803234501345,138.81401617250674,,1.3881401617250675,0.5
2008,Sohail Tanvir,RR,,50.0,Bowler,Overseas,SOLD,manual_2008,5.0,Rajasthan Royals,5.0,36.0,31.0,3.0,1.0,11.0,3.0,13.0,2.0,0.0,0.0,12.0,116.12903225806453,11.0,41.1,247.0,275.0,22.0,121.0,17.0,1.0,27.0,7.0,12.5,6.680161943319838,11.227272727272728,2.0,1.0,6/15,4.0,3.0,0.0,2008.0,Sohail Tanvir,0.8042169619785899,13.85663979807849,14.66085676005708,2.7762803234501345,138.81401617250674,,1.3881401617250675,0.5
2008,Lasith Malinga,MI,,40.0,Bowler,Overseas,SOLD,manual_2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7762803234501345,111.05121293800538,,1.1105121293800537,0.4
2008,Ricky Ponting,KKR,,40.0,Batsman,Overseas,SOLD,manual_2008,4.0,Kolkata Knight Riders,4.0,39.0,53.0,2.0,1.0,26.0,4.0,20.0,0.0,0.0,0.0,9.75,73.58490566037736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,2008.0,RT Ponting,-1.44359680693983,0.0,-1.44359680693983,2.7762803234501345,111.05121293800538,,1.1105121293800537,0.4
2008,Subramaniam Badrinath,CSK,,40.0,Batsman,Indian,SOLD,manual_2008,11.0,Chennai Super Kings,11.0,192.0,138.0,21.0,8.0,59.0,6.0,64.0,5.0,2.0,0.0,32.0,139.1304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,0.0,2008.0,S Badrinath,7.54780454042082,0.0,7.54780454042082,2.7762803234501345,111.05121293800538,,1.1105121293800537,0.4
2008,Tillakaratne Dilshan,DC,,40.0,Batsman,Overseas,SOLD,manual_2008,7.0,Delhi Daredevils,7.0,104.0,79.0,14.0,3.0,34.0,6.0,33.0,1.0,0.0,0.0,17.333333333333332,131.64556962025316,1.0,1.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1/3,5.0,2.0,0.0,2008.0,TM Dilshan,3.5817141934293097,0.717037127503664,4.298751320932974,2.7762803234501345,111.05121293800538,,1.1105121293800537,0.4
2008,Albie Morkel,CSK,,30.0,All-Rounder,Overseas,SOLD,manual_2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7762803234501345,83.28840970350403,,0.8328840970350403,0.3
2008,Ambati Rayudu,MI,,30.0,Batsman,Indian,SOLD,manual_2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7762803234501345,83.28840970350403,,0.8328840970350403,0.3
2008,Brendon McCullum,KKR,,30.0,Wicket-Keeper,Overseas,SOLD,manual_2008,4.0,Kolkata Knight Riders,4.0,188.0,96.0,13.0,15.0,32.0,3.0,158.0,1.0,0.0,1.0,62.666666666666664,195.83333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2008.0,BB McCullum,12.05499446290144,0.0,12.05499446290144,2.7762803234501345,83.28840970350403,,0.8328840970350403,0.3
2008,Virat Kohli,RCB,,30.0,Batsman,Indian,SOLD,manual_2008,12.0,Royal Challengers Bangalore,12.0,165.0,168.0,18.0,4.0,82.0,11.0,38.0,1.0,0.0,0.0,15.0,98.21428571428572,4.0,7.4,46.0,62.0,2.0,7.0,2.0,1.0,3.0,1.0,31.0,8.08695652173913,23.0,0.0,0.0,2/25,2.0,0.0,0.0,2008.0,V Kohli,0.5962403100775191,1.1683032079465878,1.764543518024107,2.7762803234501345,83.28840970350403,,0.8328840970350403,0.3
2008,Shahid Afridi,DCH,,27.5,All-Rounder,Overseas,SOLD,manual_2008,9.0,Deccan Chargers,9.0,81.0,46.0,7.0,6.0,20.0,8.0,33.0,1.0,0.0,0.0,10.125,176.08695652173913,10.0,30.0,180.0,237.0,9.0,57.0,4.0,1.0,19.0,7.0,26.333333333333332,7.9,20.0,0.0,0.0,3/28,4.0,0.0,0.0,2008.0,Shahid Afridi,4.64093484680694,4.046144764696308,8.687079611503247,2.7762803234501345,76.34770889487869,,0.763477088948787,0.275
2008,Saurabh Tiwary,DCH,,20.0,Batsman,Indian,SOLD,manual_2008,2.0,Mumbai Indians,2.0,26.0,20.0,3.0,1.0,8.0,2.0,17.0,0.0,0.0,0.0,13.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2008.0,SS Tiwary,0.8656238464377997,0.0,0.8656238464377997,2.7762803234501345,55.52560646900269,,0.5552560646900269,0.2
2008,Manish Pandey,MI,,12.5,Batsman,Indian,SOLD,manual_2008,2.0,Mumbai Indians,2.0,3.0,10.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,1.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2008.0,MK Pandey,-0.8171880767811002,0.0,-0.8171880767811002,2.7762803234501345,34.703504043126685,,0.3470350404312669,0.125
2008,Wriddhiman Saha,KKR,,10.0,Wicket-Keeper,Indian,SOLD,manual_2008,10.0,Kolkata Knight Riders,10.0,159.0,119.0,12.0,7.0,46.0,5.0,59.0,5.0,1.0,0.0,31.8,133.61344537815123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,5.0,2.0,2008.0,WP Saha,5.687961886304908,0.0,5.687961886304908,2.7762803234501345,27.762803234501344,,0.27762803234501343,0.1
2009,Andrew Flintoff,Unknown,456.0,744.0,,Overseas,SOLD,wikipedia_excel,3.0,Chennai Super Kings,3.0,62.0,57.0,5.0,2.0,24.0,2.0,24.0,1.0,0.0,0.0,31.0,108.7719298245614,3.0,11.0,66.0,106.0,2.0,20.0,0.0,0.0,7.0,7.0,53.0,9.636363636363637,33.0,0.0,0.0,1/45,3.0,0.0,0.0,2009.0,A Flintoff,1.3084148961565996,-2.1453350610884847,-0.8369201649318851,2.506082725060827,1864.5255474452554,1142.7737226277372,18.645255474452554,7.44
2009,Kevin Pietersen,Unknown,648.0,744.0,,Overseas,SOLD,wikipedia_excel,6.0,Royal Challengers Bangalore,6.0,93.0,89.0,8.0,2.0,42.0,6.0,37.0,0.0,0.0,0.0,15.5,104.49438202247192,4.0,13.0,78.0,88.0,4.0,26.0,2.0,0.0,3.0,3.0,22.0,6.769230769230769,19.5,0.0,0.0,2/33,3.0,0.0,0.0,2009.0,KP Pietersen,1.567086416805919,2.4601999259533525,4.027286342759272,2.506082725060827,1864.5255474452554,1623.9416058394158,18.645255474452554,7.44
2009,JP Duminy,Unknown,144.0,456.0,,Overseas,SOLD,wikipedia_excel,12.0,Mumbai Indians,12.0,372.0,334.0,26.0,11.0,123.0,9.0,62.0,3.0,5.0,0.0,41.333333333333336,111.37724550898204,6.0,17.3,105.0,96.0,4.0,44.0,2.0,0.0,3.0,3.0,24.0,5.485714285714286,26.25,0.0,0.0,2/15,4.0,1.0,0.0,2009.0,JP Duminy,8.754571496777274,6.003017400962605,14.75758889773988,2.506082725060827,1142.7737226277372,360.8759124087591,11.427737226277372,4.56
2009,Tyron Henderson,Unknown,48.0,312.0,,Overseas,SOLD,wikipedia_excel,2.0,Rajasthan Royals,2.0,11.0,16.0,0.0,1.0,11.0,2.0,11.0,0.0,0.0,0.0,5.5,68.75,2.0,6.0,36.0,41.0,1.0,14.0,0.0,0.0,5.0,0.0,41.0,6.833333333333333,36.0,0.0,0.0,1/30,0.0,0.0,0.0,2009.0,T Henderson,-0.4331642396753403,0.9320899666790085,0.498925727003668,2.506082725060827,781.8978102189781,120.2919708029197,7.818978102189781,3.12
2009,Mashrafe Mortaza,Unknown,24.0,288.0,,Overseas,SOLD,wikipedia_excel,1.0,Kolkata Knight Riders,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,1.0,4.0,24.0,59.0,0.0,6.0,2.0,2.0,4.0,4.0,0.0,14.75,0.0,0.0,0.0,0/59,0.0,1.0,0.0,2009.0,Mashrafe Mortaza,0.0239794700405824,-2.6639300259163265,-2.639950555875744,2.506082725060827,721.7518248175182,60.14598540145985,7.217518248175183,2.88
2009,Ravi Bopara,Unknown,72.0,216.0,,Overseas,SOLD,wikipedia_excel,5.0,Kings XI Punjab,5.0,138.0,124.0,8.0,7.0,50.0,5.0,84.0,0.0,1.0,0.0,27.6,111.29032258064515,2.0,1.2,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0/1,1.0,0.0,0.0,2009.0,RS Bopara,3.236727142516113,0.7210199925953351,3.957747135111448,2.506082725060827,541.3138686131387,180.43795620437956,5.413138686131386,2.16
2009,Shaun Tait,Unknown,120.0,180.0,,Overseas,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.506082725060827,451.09489051094886,300.72992700729924,4.510948905109489,1.8
2009,Owais Shah,Unknown,72.0,132.0,,Overseas,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.506082725060827,330.80291970802915,180.43795620437956,3.3080291970802915,1.32
2009,Paul Collingwood,Unknown,120.0,132.0,,Overseas,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.506082725060827,330.80291970802915,300.72992700729924,3.3080291970802915,1.32
2009,Jesse Ryder,Unknown,48.0,76.8,,Overseas,SOLD,wikipedia_excel,5.0,Royal Challengers Bangalore,5.0,56.0,49.0,9.0,0.0,26.0,5.0,32.0,0.0,0.0,0.0,11.2,114.28571428571428,5.0,17.0,102.0,121.0,3.0,40.0,2.0,0.0,6.0,6.0,40.333333333333336,7.117647058823529,34.0,0.0,0.0,2/14,2.0,0.0,0.0,2009.0,JD Ryder,1.4624970159942698,2.373259903739356,3.835756919733626,2.506082725060827,192.46715328467153,120.2919708029197,1.9246715328467152,0.768
2009,Fidel Edwards,Unknown,72.0,72.0,,Overseas,SOLD,wikipedia_excel,2.0,Deccan Chargers,2.0,4.0,5.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,4.0,80.0,6.0,22.8,140.0,160.0,5.0,70.0,9.0,1.0,20.0,2.0,32.0,6.857142857142858,28.0,0.0,0.0,2/27,0.0,0.0,0.0,2009.0,FH Edwards,-0.0650513248985439,5.237874861162535,5.172823536263991,2.506082725060827,180.43795620437956,180.43795620437956,1.8043795620437957,0.72
2009,Jerome Taylor,Unknown,72.0,72.0,,Overseas,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.506082725060827,180.43795620437956,180.43795620437956,1.8043795620437957,0.72
2009,Kyle Mills,Unknown,72.0,72.0,,Overseas,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.506082725060827,180.43795620437956,180.43795620437956,1.8043795620437957,0.72
2009,Thilan Thushara,Unknown,48.0,67.2,,Overseas,SOLD,wikipedia_excel,2.0,Chennai Super Kings,2.0,2.0,8.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,25.0,2.0,8.0,48.0,61.0,3.0,19.0,2.0,0.0,6.0,1.0,20.333333333333332,7.625,16.0,0.0,0.0,2/28,1.0,0.0,0.0,2009.0,T Thushara,-0.6540821198376702,0.7876249537208455,0.1335428338831753,2.506082725060827,168.4087591240876,120.2919708029197,1.684087591240876,0.672
2009,Dwayne Smith,Unknown,48.0,48.0,,Overseas,SOLD,wikipedia_excel,8.0,Deccan Chargers,8.0,215.0,134.0,12.0,15.0,44.0,8.0,49.0,0.0,0.0,0.0,26.875,160.44776119402985,8.0,14.0,84.0,128.0,1.0,26.0,1.0,0.0,11.0,6.0,128.0,9.142857142857142,84.0,0.0,0.0,1/26,6.0,0.0,0.0,2009.0,DR Smith,11.731624492719025,-1.6985375786745642,10.03308691404446,2.506082725060827,120.2919708029197,120.2919708029197,1.2029197080291971,0.48
2009,Mohammad Ashraful,Unknown,36.0,36.0,,Overseas,SOLD,wikipedia_excel,1.0,Mumbai Indians,1.0,2.0,12.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,2.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,2009.0,Mohammad Ashraful,-1.1061231797565052,0.0,-1.1061231797565052,2.506082725060827,90.21897810218978,90.21897810218978,0.9021897810218978,0.36
2009,George Bailey,Unknown,24.0,24.0,,Overseas,SOLD,wikipedia_excel,2.0,Chennai Super Kings,2.0,45.0,40.0,7.0,0.0,18.0,2.0,30.0,0.0,0.0,0.0,22.5,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2009.0,GJ Bailey,1.1045894008116486,0.0,1.1045894008116486,2.506082725060827,60.14598540145985,60.14598540145985,0.6014598540145986,0.24
2010,New Zealand Shane Bond†,KKR,45.0,337.5,,Unknown,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239130434782609,755.7065217391305,100.7608695652174,7.557065217391305,3.375
2010,Trinidad and Tobago Kieron Pollard†,MI,90.0,337.5,,Unknown,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239130434782609,755.7065217391305,201.5217391304348,7.557065217391305,3.375
2010,Barbados Kemar Roach,DCH,45.0,324.0,,Unknown,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239130434782609,725.4782608695652,100.7608695652174,7.254782608695653,3.24
2010,South Africa Wayne Parnell,DC,90.0,274.5,,Unknown,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239130434782609,614.6413043478261,201.5217391304348,6.146413043478261,2.745
2010,India Mohammad Kaif,PBKS,45.0,112.5,,Unknown,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239130434782609,251.9021739130435,100.7608695652174,2.519021739130435,1.125
2010,England Eoin Morgan,RCB,90.0,99.0,,Unknown,SOLD,wikipedia_excel,4.0,Royal Challengers Bangalore,4.0,35.0,31.0,2.0,1.0,10.0,3.0,17.0,1.0,0.0,0.0,11.666666666666666,112.90322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,0.0,2010.0,EJG Morgan,0.8042693661971829,0.0,0.8042693661971829,2.239130434782609,221.67391304347828,201.5217391304348,2.216739130434783,0.99
2010,Australia Damien Martyn,RR,45.0,45.0,,Unknown,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239130434782609,100.7608695652174,100.7608695652174,1.0076086956521741,0.45
2010,South Africa Justin Kemp,CSK,45.0,45.0,,Unknown,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239130434782609,100.7608695652174,100.7608695652174,1.0076086956521741,0.45
2010,Australia Adam Voges,RR,22.5,22.5,,Unknown,SOLD,wikipedia_excel,7.0,Rajasthan Royals,7.0,181.0,143.0,15.0,3.0,44.0,4.0,45.0,3.0,0.0,0.0,45.25,126.5734265734266,7.0,9.0,54.0,76.0,0.0,15.0,2.0,0.0,8.0,2.0,0.0,8.444444444444445,0.0,0.0,0.0,0/5,1.0,3.0,0.0,2010.0,AC Voges,6.153565140845068,0.9781250000000004,7.131690140845068,2.239130434782609,50.3804347826087,50.3804347826087,0.5038043478260871,0.225
2010,South Africa Yusuf Abdulla,PBKS,22.5,22.5,,Unknown,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239130434782609,50.3804347826087,50.3804347826087,0.5038043478260871,0.225
2010,Sri Lanka Thissara Perera,CSK,22.5,22.5,,Unknown,SOLD,wikipedia_excel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239130434782609,50.3804347826087,50.3804347826087,0.5038043478260871,0.225
2011,Gautam Gambhir,KKR,135.0,945.0,,Indian,SOLD,wikipedia_excel,15.0,Kolkata Knight Riders,15.0,378.0,332.0,44.0,3.0,126.0,11.0,75.0,4.0,2.0,0.0,34.36363636363637,113.85542168674698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,2011.0,G Gambhir,10.275580136138617,0.0,10.275580136138617,2.051792828685259,1938.9442231075698,276.9920318725099,19.389442231075698,9.45
2011,Yusuf Pathan,KKR,90.0,945.0,,Indian,SOLD,wikipedia_excel,11.0,Kolkata Knight Riders,11.0,283.0,205.0,24.0,13.0,73.0,10.0,47.0,1.0,0.0,0.0,28.3,138.04878048780486,14.0,39.0,234.0,244.0,13.0,93.0,7.0,0.0,22.0,4.0,18.76923076923077,6.256410256410256,18.0,0.0,0.0,3/21,4.0,1.0,0.0,2011.0,YK Pathan,12.54440942141089,10.982911229395604,23.527320650806494,2.051792828685259,1938.9442231075698,184.6613545816733,19.389442231075698,9.45
2011,Robin Uthappa,PWI,90.0,900.0,,Indian,SOLD,wikipedia_excel,13.0,Pune Warriors,13.0,264.0,215.0,27.0,10.0,94.0,10.0,45.0,3.0,0.0,0.0,26.4,122.7906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,4.0,3.0,2011.0,RV Uthappa,9.055722076113865,0.0,9.055722076113865,2.051792828685259,1846.613545816733,184.6613545816733,18.46613545816733,9.0
2011,Rohit Sharma,MI,90.0,855.0,,Indian,SOLD,wikipedia_excel,5.0,Pune Warriors,5.0,24.0,23.0,1.0,2.0,13.0,3.0,13.0,2.0,0.0,0.0,8.0,104.34782608695652,14.0,50.0,300.0,278.0,16.0,128.0,2.0,0.0,18.0,6.0,17.375,5.56,18.75,0.0,0.0,3/13,6.0,0.0,0.0,2011.0,R Sharma,0.4385191058168316,17.232735233516493,17.671254339333323,2.051792828685259,1754.2828685258964,184.6613545816733,17.542828685258964,8.55
2011,Irfan Pathan,DC,180.0,810.0,,Indian,SOLD,wikipedia_excel,12.0,Delhi Daredevils,12.0,150.0,146.0,12.0,6.0,66.0,8.0,44.0,4.0,0.0,0.0,18.75,102.73972602739728,13.0,45.5,275.0,353.0,11.0,124.0,12.0,1.0,39.0,10.0,32.09090909090909,7.701818181818181,25.0,0.0,0.0,3/28,4.0,1.0,0.0,2011.0,IK Pathan,2.490164758663365,5.447939560439565,7.93810431910293,2.051792828685259,1661.9521912350597,369.3227091633466,16.619521912350596,8.1
